ssdf,4,5,3.63636363636,20,0.410566091537,11,11,0
dsdf,4,5,3.63636363636,20,0.317306995392,11,11,0
ddod,4,5,3.63636363636,20,0.378340959549,11,11,0
dmaf,4,5,3.63636363636,20,0.348541975021,11,11,0
smaf,4,5,3.63636363636,20,0.381587982178,11,11,0
