ddod,6,23,10.0425531915,236,7.99214696884,47,47,0
dmaf,6,23,10.0425531915,236,8.02097797394,47,47,0
smaf,6,23,10.0425531915,236,8.03216290474,47,47,0
ssdf,6,23,10.0425531915,236,8.03010201454,47,47,0
dsdf,6,23,10.0425531915,236,11.793569088,47,47,0
