dmaf,8,95,24.7120418848,2360,134.131341934,191,191,0
ssdf,8,95,24.7120418848,2360,136.898672104,191,191,0
smaf,8,95,24.7120418848,2360,147.42329812,191,191,0
dsdf,8,95,24.7120418848,2360,163.466094017,191,191,0
ddod,8,95,24.7120418848,2360,175.928983927,191,191,0
